visitorid,itemid
413318,231533
282840,215172
528074,428268
360921,267451
360921,274226
360921,270291
528074,222604
291269,266521
360921,364123
544224,11989
876481,169583
296652,426635
1165148,42002
1395752,83366
748040,453978
973926,110385
1223981,53480
860262,397642
345276,355396
642968,417927
970929,181045
1242186,289100
101844,288757
528074,24418
347951,461455
493323,348099
138071,17413
1342961,63102
360921,274226
360921,26477
138071,248088
1119195,368033
1065255,102925
1065255,181687
1143205,113535
561803,216293
1065255,281397
247398,124272
302749,24728
13957,277742
1232010,445109
829742,62312
361470,63439
210350,102891
546022,46232
52782,405200
1246222,358697
361470,42813
361470,274008
1246222,150185
361470,42813
843676,466844
945142,74288
330672,25744
615794,260794
1210202,390694
643253,239839
1065255,445706
1107172,122604
360921,11976
1092329,321712
1092329,245822
1092329,321712
1065255,251751
1399352,309821
345276,53480
360921,176419
521419,188084
360921,43090
804736,167827
360921,260481
1325716,360487
360921,396454
530008,13224
665600,40726
360921,41135
1305909,81346
1114450,119916
445309,239482
1159232,357054
191023,397780
361470,42813
361470,455886
1246222,63769
1246222,441250
1246222,455886
164423,93556
1317678,319639
417215,233439
769157,407078
346326,391484
643253,420504
643253,34159
1001378,37403
1381398,13879
615502,243310
302465,403996
809973,187934
432629,134974
807851,180751
1065255,115001
807851,360292
170693,251751
265752,12217
253854,359747
191023,243451
628796,60328
1083722,139394
1068111,42002
1143383,92271
672219,38517
113172,35403
113172,55710
7543,112197
893155,88831
221099,361431
261793,233439
647059,194892
814619,433667
1065255,451312
1065255,416017
544224,11989
807851,461686
393265,277271
1324758,326869
655460,343274
361470,63769
361470,269177
1246222,269177
361470,443101
361470,325670
361470,239896
792206,127969
1246222,324424
804736,230120
360921,275701
804736,387504
360921,323096
982891,448683
1205361,199399
1251411,358348
360921,436423
1251411,358348
972784,148586
1396823,173291
1302524,182167
383184,134108
1065255,441668
1107172,122604
144878,384173
1092329,245822
360921,167827
464429,320239
464429,427345
113172,25375
113172,402871
167197,376743
23730,113535
1173572,313375
972784,148586
1251411,358348
804736,167827
804736,237413
521419,188084
360921,355605
1255484,349677
942181,67182
168676,376545
115677,9877
471050,397642
345276,19629
455033,48213
191023,265756
792206,289633
1370570,28686
361470,358697
361470,28687
361470,150185
361470,318785
361470,168972
620848,45317
643253,391118
312617,6605
320144,337611
1302524,420112
1001378,402462
1027928,117984
1065255,384173
360921,387504
1092329,321712
602003,161703
360921,116703
655460,366734
213089,42002
393265,7130
655460,366734
360236,19174
712056,384110
1196616,109890
835266,95633
297284,312800
76757,318610
1134975,102653
463561,190545
881986,56373
143376,26477
1150086,387863
867042,388276
925888,127290
143376,346648
157419,351982
1059435,357474
392947,88098
513176,124193
1330866,52928
788120,159175
289089,457154
788120,232824
16900,240639
492491,173493
905936,12765
901475,175356
604419,175914
1376414,455183
1266370,80435
972095,312781
1247730,141772
360333,443103
150051,412457
1161163,332691
150051,212995
111908,296769
861651,8015
861651,339346
360333,301682
1270193,410099
1079688,444190
1270193,410099
76757,420960
1119719,411886
1351437,289927
1351437,289927
281187,128051
483168,215824
557470,496
112151,332592
771002,58136
1052311,123092
1051351,299306
784802,77050
1150086,375955
784802,14726
784802,317268
1150086,368244
971268,329900
822310,131861
967290,205049
354994,365437
822310,70004
694903,446067
1367439,182546
981433,299908
904086,332629
1177303,459220
963348,458435
214733,113535
534217,184331
1367439,244642
1300964,376272
1134975,213500
1139907,34269
1038483,57788
86510,63092
712056,384110
1150086,65021
1130056,259105
436923,373365
676735,29712
1161163,190806
76757,10885
884912,302478
594027,211679
748473,224060
418715,90389
76757,10885
806850,379390
36659,358295
76757,276481
943957,83586
36659,309863
788120,80461
1115960,418744
1007516,402455
784802,465292
10423,86598
10423,442080
385603,430845
784802,307385
359657,116576
1123538,283916
676700,187138
76757,436115
564398,89333
297284,312800
1058875,460096
696363,446306
221545,258012
925888,388318
1389049,213593
83423,146735
1161163,5848
143376,210002
76757,336314
867042,388276
250372,14741
1024398,140416
513176,124193
513176,124193
61935,37807
1321561,75458
824842,61303
280692,207420
1161052,315309
1134975,213500
871303,272596
1177519,405770
1017282,3629
512377,225612
429440,279457
732352,415822
853361,399486
377940,386010
359875,13576
150051,399830
150051,222901
853361,399486
925888,428268
1362413,12609
836813,466093
903484,414240
1284340,389158
822310,350061
78238,280495
791750,284265
822310,41217
1177303,45140
822310,6518
822310,257630
1067389,76615
963348,458435
963348,458435
225244,281217
386812,374101
1006883,310620
1161163,26634
1161163,366177
1070413,348099
538339,144704
881986,56373
918146,432478
1139907,34269
824842,133907
937584,459475
1134975,305675
262269,299222
1095608,64202
862389,253729
99109,330506
16229,302478
1300964,293311
696363,446306
1134975,213500
1392649,339703
1398807,415781
297284,312800
871303,272596
1399374,11663
320299,361496
1018140,48089
706806,446820
1191828,288769
720646,99476
331916,20388
418715,269432
1376414,455183
1109650,88098
36659,211606
36659,211606
513176,124193
297363,367664
216498,272976
1059435,357474
1196591,183511
452681,386768
1050451,281283
676700,256146
1161163,454640
1150086,440066
235226,177543
10423,442080
338568,23400
971268,414196
784802,459989
784802,207611
853361,399486
1011529,23036
1240183,224832
77465,167305
837341,28483
822310,164970
216957,227976
963348,458435
963348,458435
791750,24341
1266931,237952
871052,165018
465507,26644
712056,398489
1087738,192227
1150086,332592
1351437,289927
78925,125751
1006883,276704
232337,243626
758477,112197
623540,101960
107452,107109
415676,173365
92574,132772
1150086,357133
784802,133485
636808,270487
452681,385091
788951,375492
816893,463379
525304,413416
162605,400330
664060,248711
693709,224405
594027,211679
1258342,448126
1051474,62978
450043,204573
1211914,241274
51620,238495
867042,388276
233844,278586
572200,253709
1338256,190004
867042,388276
143376,64618
748315,131196
1183092,47126
825296,91873
145021,46789
836813,466093
463561,109027
463561,112500
95853,25680
95853,25680
4241,340794
76757,89775
526080,464731
167706,61298
45488,40870
732352,255094
1052311,97836
423456,223366
1052311,314715
502189,133907
1134975,305675
519263,83717
304336,118752
824842,257031
1095608,64202
719139,276205
1134975,305675
719139,62549
822310,104560
1174334,365832
171740,140970
1174334,175246
1367439,168367
1335884,86369
1284340,347974
822310,420549
1284340,389158
154476,43267
576696,398141
154766,233439
1369775,248711
1369775,213423
960973,115889
360236,323506
491323,34269
629362,379573
1010255,388487
96396,417059
316813,245956
1161163,325999
1362413,12609
360333,116258
755206,4959
396709,321712
8197,316753
1150086,276704
212444,402696
360333,89087
536909,360825
1303267,424293
1243632,360213
162605,406268
268317,204375
218729,66484
1285092,186728
218729,66484
892355,384744
784802,399569
1177303,452727
867042,388276
644108,160272
336290,381726
439290,117839
1150086,464196
76757,63750
1161163,94521
551622,387947
892355,318610
494990,458945
892355,282988
272516,88497
871303,272596
76757,89333
1276807,275541
425343,200425
250372,22327
175992,103711
410841,132445
596876,60323
110332,126991
585036,117314
250372,295196
707460,207324
115733,383084
1375192,17478
848163,350527
1369316,350629
260491,398728
513176,124193
260401,374101
1183092,194803
513176,124193
1029785,248626
1183092,10572
1174334,119916
1284340,248840
1284340,79484
78238,336671
822310,82565
214733,266474
663650,291823
694903,411868
1284340,79484
621544,42002
822310,351861
822310,212872
1284340,339032
76757,57788
1284340,248840
1017282,150060
1150086,277638
312693,375160
1002826,255336
56255,386859
771002,37900
76757,37068
573431,50668
224043,95912
543770,44888
321086,304537
1006744,141009
1321561,89945
824842,444365
1061854,73551
1095608,64202
1161052,315309
99109,408673
1134975,65801
1096766,433441
788120,295442
1007516,177757
788120,289041
1115960,302329
144274,181576
403414,21838
150051,386859
150051,271119
1079688,208939
837283,340808
972095,222604
371733,36864
225244,441236
1361836,332592
360236,312781
676735,230166
304468,103492
1351437,289927
1161163,411886
748496,266883
1234667,287345
557470,80885
557470,80885
1150086,310620
906765,292444
92574,9629
1150086,398115
350176,194711
1378125,240470
867042,388276
336290,315698
940498,71530
780393,387863
1200811,260719
85734,50133
76757,461671
628536,282988
76757,199417
297284,312800
198956,452661
1118680,37314
16900,352115
550635,246850
550350,350399
535618,81086
1398126,124006
676700,328467
1375192,424996
501599,83586
676700,182880
289089,329279
620292,452661
1304276,201955
1294118,291877
145021,46789
963348,458435
963348,458435
822310,123995
93130,16190
1284340,307322
248344,40582
1382345,311103
16229,302478
1068000,174971
195301,113535
822310,443161
1367439,247999
791750,58200
1159593,369093
1367439,213142
742623,398905
822310,93556
822310,272988
732352,69689
312693,159780
1161163,390250
943563,449701
853361,399486
479164,414410
1119658,360292
1161163,257040
360333,268335
972095,55253
972095,353910
706289,69533
383906,254655
1007516,389135
788120,191581
61334,94859
892355,141009
1373240,92527
1134975,65801
502189,98807
1095608,64202
76757,144704
1134975,213500
1300964,293311
507103,400899
323983,96423
76921,211451
748040,49418
288042,385628
1134813,400873
1159544,234185
371604,134118
796229,22186
881274,428827
373455,216693
538407,89262
538407,350399
371604,90921
563979,280848
796229,22186
39660,233439
373455,190536
1317048,129279
619334,333259
748040,177757
325687,239581
1287949,152120
339158,306370
1348858,234463
748040,84321
727466,88037
223744,310549
203920,7943
734719,123212
1008941,316183
813387,409910
60014,181761
1380773,243697
689949,57788
772061,23036
1017180,73602
1220556,370390
624935,131196
802320,67088
934029,231610
880465,218794
880465,218794
1316554,259105
125260,303229
1208732,221179
1214459,179290
241640,346152
575675,233439
211574,101184
371604,101184
371604,61298
1329723,172166
1258125,49947
152206,144331
1220117,222186
653012,296769
701557,110991
146213,293420
1224723,233439
319472,53480
437341,82232
622723,383409
960145,9877
1244501,116475
201978,27494
1060046,26284
442666,310756
1000518,356029
748040,429595
844840,144704
382284,56100
926731,247307
925729,177522
95046,40868
701557,40866
561585,238993
701549,325310
861638,381188
137851,290999
23887,112009
437907,227667
1070301,197980
198145,131816
223744,95237
615922,342642
1071806,255344
870052,78494
694997,160115
514209,218718
1273397,105933
75427,281211
1193470,64451
514209,319207
591869,235796
1192198,291946
10265,384470
1196616,109890
1330952,185246
1366202,222604
1366202,222604
748040,248711
1329723,172166
1065860,27221
704359,96375
226308,217043
813387,59761
127134,455887
997230,333244
931964,379264
748586,387747
26872,357054
748040,359250
460601,64852
141649,315763
748040,352258
354084,72235
460601,437382
1101303,205582
644031,26835
892355,257251
1148153,181973
1148153,181973
1103880,144704
6561,91873
514209,281219
312082,253642
892355,383396
223744,60980
523381,411886
1246222,325670
624072,280328
351870,326213
1366202,222604
192111,294399
335462,429595
23887,449506
590493,416461
174688,347414
325687,239581
748040,77733
264716,461686
690257,168386
371604,349815
371604,138677
663191,292077
371604,206241
748040,402455
371604,235796
655854,415610
495736,297197
475258,390847
701557,412129
66965,158114
224841,10516
566446,250526
859673,75666
347886,301684
340257,354676
460601,70370
442666,310756
450322,417927
1206138,133282
30537,337611
748040,338233
748040,230757
398075,274028
1290129,378901
748040,417927
1144598,51207
507103,134455
591218,279457
416534,328365
1407515,193218
582788,289103
371604,392146
1354089,444365
743516,148855
748040,389135
111529,129138
892355,33912
1206138,441199
354084,72235
1119266,389158
545808,244819
371604,243843
503891,250891
978578,181689
1325672,28596
1325672,363602
1017180,227318
1234628,412898
306759,375325
880465,10572
934029,231610
880465,461686
1394312,310334
1140031,455763
311205,344388
858333,243566
55554,195842
777359,124272
217183,10132
824837,310233
1019434,376800
1141050,14200
1022416,8122
531661,46753
684072,461686
1130179,233439
604465,137261
661619,340578
748040,14726
425249,432152
323251,66860
411558,261254
727466,115556
748040,277746
978578,136576
7429,395656
18092,179834
75427,458130
796229,22186
373455,120763
1261626,87838
1134813,441385
1309245,222285
371604,135142
2277,353221
796229,22186
1134813,236416
1347131,453390
743466,243087
834036,46753
584081,336131
677805,167269
1356692,194270
491414,244534
545808,244819
60581,466385
701557,149174
1296257,420914
813387,386160
759879,324543
997230,215881
748040,445776
311205,344388
1110343,316753
157419,351982
894060,409876
136636,381188
1024398,420631
687215,30048
1366202,222604
1062583,446913
687215,384110
371604,7943
546406,293097
126606,198788
869614,342938
643253,92563
796682,117096
643253,416560
1127057,6692
813387,128992
813387,361431
460601,124919
813387,372568
371604,460553
1296030,66325
1359336,363542
211574,101184
1148153,181973
373455,251776
683443,345156
262040,316753
373455,321850
1122754,429463
664846,283903
1150086,213893
236211,175907
373455,392755
746879,133907
1216971,171814
849163,464731
761900,365724
1060005,170313
319472,53480
418715,159822
424314,185957
788888,200242
1366202,222604
796682,135845
371604,384470
748040,456951
1317048,129279
761331,340190
371604,11670
1299790,414155
813387,361431
561585,60215
1327999,203915
561585,238993
339158,421079
743466,432937
748040,108021
28925,348981
923338,291699
643253,416560
306759,294372
1040517,405493
105475,181417
1150086,415301
306759,100393
545808,223003
577035,454679
1075723,390934
570847,435925
1358220,303715
799678,153639
371604,363602
598494,369767
481687,77050
695549,349140
1267692,228172
972111,425974
1239805,350103
960024,359747
8516,248569
1092951,389158
213723,59761
30040,236233
1129884,293256
182055,384302
625664,141908
1294186,261589
1229729,117762
1134096,273040
1162330,247307
198737,450448
830354,151228
18771,207430
478673,260545
198737,70958
411728,34184
1377960,102891
198737,115912
478673,356084
892355,420960
576588,408933
93604,7943
471285,101238
1190855,264693
1201952,396732
1190855,167866
497170,102891
906044,253156
689611,455804
337956,391917
144506,125751
371604,340375
564109,12765
845701,49676
1351237,133814
417694,187842
926259,341716
457395,168358
999926,143000
299720,234033
595900,407952
976758,459475
440183,253615
299720,260878
1161712,184320
1313304,335261
4694,371724
334322,400588
334396,263302
629206,461686
1002471,83981
1326956,185847
198737,90387
652991,428658
550082,399192
186316,5470
371604,175273
541012,361496
1081680,65226
991350,450082
507121,77733
1123042,59635
937494,26781
1261626,91566
1261626,189718
1065255,284648
937494,25427
937494,137102
695604,191264
293399,332018
374933,425228
402541,317935
1209313,318785
1209313,309367
541479,367664
1368267,91723
555583,52371
1143525,91264
294534,310622
566009,11986
454102,462872
56238,130878
633212,226016
371604,346213
231275,324290
273341,239086
1150086,27994
43775,226378
892355,411373
897017,116802
1150086,322887
242520,208637
892355,171814
786374,437371
543556,35608
578100,219821
72302,48030
371604,101698
789011,126623
1243259,367664
782853,347238
1313304,414914
481687,304825
937494,439580
1118003,427357
1312098,409804
695549,267857
1267692,414400
1150086,370395
842882,23706
516030,452661
674081,43887
1123042,59635
1335289,235062
566271,145403
44315,455570
212223,108817
1153702,148034
1296257,18171
264346,451312
934767,79918
150737,158912
204263,256432
454702,403788
164630,262138
478673,259906
395413,149672
1190855,321045
836542,287647
85758,215063
583296,287320
233465,419080
198737,157196
875801,317093
316850,286508
457395,365166
108464,268883
850014,320620
1038782,168367
1288576,455763
905736,77233
408865,237422
695604,191264
659609,224799
12272,125734
937494,75839
937494,182246
937494,371470
715556,28493
338429,412917
937494,75839
942794,445459
809029,317899
371604,243355
69301,448453
859781,210486
121077,63935
516261,230257
893996,429846
183983,132126
431866,146661
1150086,442033
198737,90387
299720,260878
541012,361496
916600,107155
541012,361496
74945,229486
958281,194562
1390118,376933
1161163,148666
1006613,230376
516261,68857
84660,191547
242862,94571
1292444,68857
1321169,290993
1065255,221980
87399,183067
420840,425155
1190855,446522
420840,399709
438546,183230
420840,399709
1141393,178669
184011,116490
1143525,62502
273341,171814
43775,429721
454102,462872
865765,201620
632574,59910
273341,303341
1181869,110379
1107601,257599
892355,352541
72302,239564
1065255,67814
1122926,257040
543556,14428
1190855,247043
1152318,56441
198737,186135
1406354,77514
446044,393768
198737,190181
478673,315728
929450,382401
1190855,443378
1065255,197735
976758,141515
539,94371
561441,302307
1038272,416017
1377460,153864
942814,449786
592793,378045
905827,153442
830235,285773
15316,390093
1051034,244534
1328802,466142
803049,306867
857868,274798
1190855,64377
1190855,254813
1229494,244374
79452,46156
350156,233439
420840,399709
1172562,70037
1002655,331039
715587,269117
717226,153767
1150086,156466
1315308,120541
486566,444712
1389709,199910
1068613,236814
1136617,166056
937494,405770
399586,398489
1261626,91566
937494,21899
710588,124556
1261626,368360
937494,91873
559483,463617
756087,267347
1261626,107367
937494,43831
556919,351861
1158401,312555
1065255,199408
371604,148666
86015,104423
130808,338840
33308,27221
321194,122411
1209313,415313
941660,254101
69301,367900
1143525,62502
813397,112867
696108,119639
198737,378104
628789,279457
709614,9745
530559,362858
806817,359808
198737,307510
253600,312728
299720,234033
481687,397393
462995,20195
371604,287972
243025,182991
217989,389198
756442,256706
937494,169285
937494,414444
817737,132052
892355,100944
726681,461538
371604,172842
316850,76815
1150086,177543
1134096,317844
1190624,33388
145766,265251
1150086,365166
564109,12765
371604,80435
1131743,403645
803857,28144
371604,24734
1142233,253567
242862,280328
958281,262917
1203683,391387
126884,260878
1383415,434814
1002231,275066
1002231,54771
513529,238321
273341,63092
1143525,306763
255859,254103
607495,397300
1224304,212216
3465,114485
483205,9131
340467,429721
72302,48030
457395,108936
1248662,342552
265832,144761
1064130,389135
394513,449280
543556,101960
1284387,263258
1065255,7943
893998,277749
892355,55253
1150086,108936
371604,80435
845701,315545
543556,15327
690929,179932
937494,182246
937494,182246
269875,406775
1005861,342330
718227,274511
937494,3923
690929,179932
371604,302587
786149,368947
1065255,226940
17005,328486
299720,424996
518270,83743
347814,247240
478673,168952
935667,415781
1367308,7379
1150086,23762
635609,215824
1190855,21945
1161163,76414
1150086,323599
478673,254103
198737,247735
560009,441668
478673,168952
565567,410122
198737,362250
478673,260545
984679,34805
420840,440370
906044,358211
1261626,107367
638742,268335
821710,331526
1193547,206930
371604,297965
85734,52039
85734,20799
988858,345156
122337,447360
619657,2660
357181,229725
1209313,28687
1209313,455886
255859,86675
1220885,431028
374933,425228
427421,457843
991047,173365
1196932,135110
1134096,130127
1373539,238902
198737,24965
530559,439963
21976,343468
198737,439853
1373539,176256
695549,273872
622732,304537
1182751,282072
717294,268883
1354217,188558
481687,346534
481687,104512
937494,413273
1274040,448127
1034893,20799
516261,270886
1065255,28144
1150086,9385
1150086,110018
1187633,157437
782853,347238
454702,385778
1227408,184628
1209313,269177
501451,213444
1068170,177839
86123,206930
1209313,433264
1014574,357054
1229890,224976
43775,226378
50467,286731
349536,348053
1143525,416772
206371,374449
3465,434048
303244,260878
1143525,360213
1224304,257575
903822,40121
1143525,50781
1224500,436694
1065255,280328
279142,285346
892355,348245
371604,101698
1065255,458271
101175,152260
1064130,340960
1279985,51983
1083369,27897
1335094,254655
934767,98282
941359,358650
231554,458637
90352,425758
674081,33319
937494,159175
937494,75597
674081,417447
1023280,143866
1286815,157437
1162330,247307
937494,18252
505025,195202
1065255,262917
117236,237561
937494,268863
243025,182991
1398053,346429
1330533,262051
1349402,8122
299720,117271
556822,48030
966564,349506
89947,204494
371604,257611
609710,387747
1209313,358697
1288868,133103
371604,315571
255859,45649
121077,209626
1209313,239896
1058117,421781
198737,202634
191049,461671
1116330,302478
1048772,210928
1339079,95739
181548,34676
198737,66078
478673,259906
1190855,178112
925775,80858
198737,385534
850014,150107
371604,340375
564109,12765
1308708,181973
952798,151671
973281,104512
1013883,359765
511263,178484
817737,132052
973281,119529
973281,119529
973281,104512
726681,72422
937494,216414
937494,283816
937494,137102
937494,272976
420220,448453
1261626,368360
874381,233439
942794,11976
937494,26781
193924,148103
415617,423269
182055,396853
901130,185246
973946,260878
1161712,184320
1209313,222163
1197647,190217
1037173,240149
331322,408731
1396129,393767
1024035,290402
454702,403788
921093,340093
1377460,121681
201718,273872
551365,246300
61228,396732
584485,66737
4694,138314
991047,173289
981402,437301
821710,331526
825321,243406
86193,327799
541012,361496
585358,440646
186316,359990
186316,103265
535623,255989
641414,360281
892355,387339
1052403,309402
1150086,196398
1261626,75555
1065255,50648
1202094,114763
831413,420914
1281908,207430
1042656,414221
982202,348245
1222056,152600
1150086,458130
487940,268335
471285,92271
289727,382751
420840,399709
471285,269117
1340851,158448
229190,83098
1150086,36995
188670,435167
555583,264605
116616,129138
147145,321711
3465,8523
592247,332018
1373539,440220
213723,89262
643398,85379
1246709,184786
644102,210002
539,94371
644102,76196
926259,341716
597429,239086
1065255,455763
850014,228066
1150086,168358
573311,30048
1043952,339070
937494,200486
937494,351908
937494,75839
1107601,265966
635963,198903
1335094,254655
934767,167126
167815,455763
1362384,444848
786149,331039
120311,170811
1038789,366510
1280760,64415
890611,371551
1161163,97158
791783,420960
1389709,124687
1389709,176661
918459,333588
1223498,152590
712239,2836
1048772,355200
478673,168952
198737,342056
198737,370435
1190855,265350
1065255,432011
1190855,67175
86820,281124
718504,124583
1245267,8271
1286815,131787
566009,315769
566009,180763
596591,74025
596591,74025
937494,75597
1065255,130724
1150086,60980
1046705,229622
984679,358713
1190855,145197
1190855,293009
820440,11206
50467,118752
1161163,137102
183983,7147
446044,393768
317408,279457
198737,426351
674367,105125
806817,123548
1373539,248766
198737,290870
1373539,386857
656845,34840
19967,242245
628857,461686
308565,364594
454180,181576
760912,38483
334396,263302
1209313,250224
981402,134986
331322,279331
1197647,190217
1037173,317697
1366116,136310
1321169,290993
328312,448214
1134690,55758
188121,114476
193924,461199
516261,270886
229321,181576
591869,262917
87399,239750
255859,254103
820440,400637
1161163,275339
576994,122604
592247,332018
183983,442222
1154301,37471
903822,422948
936921,212650
897017,116802
1065255,377454
950905,168063
101175,152260
279142,285346
188550,245577
419897,4442
1052403,94121
1292061,109365
892355,171814
831413,126307
827999,78496
410671,95146
560361,42002
1005221,244817
1351582,167033
641143,231243
1114064,392367
1150086,62269
810252,381031
155254,347550
775010,309778
379058,400946
224760,168257
43988,464392
379058,290269
379058,254029
540768,95912
153792,456889
780205,113440
864528,131099
252061,43239
780205,11009
968210,234222
555544,39539
1034893,348093
44709,444968
647304,172282
594134,253452
440419,145403
397425,97139
843535,357531
1025645,90888
138131,250301
1193163,376800
1190855,254813
354554,369933
1362222,342264
198648,42002
22276,427360
1002032,277183
1072397,126623
782961,372188
472749,144149
1150086,41295
1255023,226940
811470,133603
941359,358650
1156422,91264
148323,416017
904418,393169
874019,52817
289883,161623
828874,11311
1208988,68280
1229833,293068
742663,239567
1143383,346483
1150086,389879
1263895,268243
336976,243406
1211498,434825
974266,207371
51858,118504
518958,436004
343274,234321
908042,367664
810252,144331
331255,339411
391399,25974
311205,47174
969827,427128
1180199,408958
596215,375160
1150086,415324
540768,296217
711318,20911
1180199,44154
264734,298324
810252,89452
311205,175751
318480,282385
101939,190534
441858,320496
238855,92668
52173,212274
1326042,338595
796989,123664
159528,127799
793018,266965
850143,124193
713926,419635
1072397,126623
782961,355891
683211,227318
787522,369197
1005670,458608
1343677,251751
788643,262177
284251,369933
1397089,48105
1078911,73643
452771,204494
592414,170052
99634,336248
731332,367664
968210,234222
1351788,432800
724208,218794
967779,76426
340401,90044
1150088,80858
724208,32581
724208,362495
1128140,328467
609832,107155
1271013,227667
180454,220213
164995,160904
635403,289927
1101303,312372
549148,233439
810252,108419
967857,209306
810252,252963
258049,359109
138131,268883
235813,75555
810252,108419
138131,191640
155254,7886
155254,126617
322055,446522
207344,415081
549672,258608
1287860,304314
1150086,291559
793018,343033
900820,218965
1150086,176757
264953,153936
1039753,142510
684636,356677
1351788,59586
793018,410102
1351788,398671
724208,10572
179448,84651
322645,458526
1021811,42222
1190855,167866
1190855,446522
1362222,380810
498028,253615
47285,298801
808429,361103
1190855,218126
670614,230841
1190855,211299
541467,2836
810252,279063
1180199,208932
19224,411886
787802,174409
1143383,416017
224760,337314
153792,456889
1180199,332134
1360883,304537
725896,438833
787802,345059
336093,133209
765970,220587
787802,70894
540768,159855
868486,9877
1180199,46089
377096,233200
1024076,416017
395955,114603
787522,219484
782961,235971
787522,225035
1034893,52039
251091,92423
1215173,312947
1053564,174114
375318,240262
705070,461538
788643,262177
788643,262177
788643,262177
788643,262177
788643,262177
1121086,124919
1084670,262521
1121086,224355
1121086,437929
99634,322551
555544,172393
394178,179659
968210,234222
667569,218170
99479,276749
1262670,253615
480208,330798
180454,252780
180454,35493
138131,271151
108258,132600
721106,341009
155254,64324
810252,239555
1150086,282385
857239,379730
1393111,417927
466909,369933
441858,390934
715661,54115
162369,240708
984679,308102
361470,222163
864528,184990
975595,27516
354554,369933
1362222,90784
1021811,42222
1362222,90784
47285,7943
35412,59635
1190855,64377
1005896,326846
176731,434270
1025645,390261
810252,167127
898810,287823
147349,190398
1143383,267347
905936,12765
1064836,323506
38924,7943
540768,389853
149990,424929
1143383,48030
596215,192738
379058,171195
256604,7943
379058,187138
57286,277765
43988,178484
1207614,205552
653759,203043
787522,237223
197686,7872
138131,362760
1229221,153310
788643,262177
788643,262177
2242,402047
1312541,303828
970290,227667
985843,291394
457889,40140
968210,234222
1229833,254181
233349,430845
1143383,293283
1252285,308198
998962,220587
1208988,151023
169167,401889
899469,399010
243108,48030
424027,112009
194072,435167
1156422,75458
772004,236416
904418,223944
624871,224832
1272083,2785
1268175,187374
441858,57221
1120436,273239
739679,406376
700167,152260
331255,60980
1248363,367447
913893,98320
773755,310702
1021811,39070
1226894,367664
224841,81154
154860,409804
77815,55735
1005896,326846
703023,572
587663,428257
440419,424354
138131,141480
810252,190534
544224,379953
1150086,314285
289042,455938
391848,312781
787802,43465
379058,125799
379058,308648
1382512,383100
432569,180751
1012051,133907
57355,430845
138131,458608
1150086,41295
788643,262177
8847,254655
1383454,45089
1121086,211336
913045,130804
1223905,97935
79452,46156
667569,218170
592493,63092
1208988,68280
1144874,243697
1150086,126557
1210526,337204
847767,12523
410671,95146
164995,4613
283137,455763
180454,97010
1203125,306034
1014386,174719
1378003,200425
969827,45378
810252,306110
969827,251798
311205,437490
540768,33912
1180199,335378
516030,316888
1316302,415324
1180199,400466
787802,243250
1163401,122219
724208,461686
1208988,188011
1165200,328005
193662,304314
316750,59635
1115938,42002
1208988,392096
801085,16370
1229833,93729
1252285,122669
52173,381613
609828,214277
1379388,95604
1351457,233439
1064364,305997
1362511,315543
1156422,277119
1135150,89262
1156422,25906
1143383,127969
793018,461686
1150086,340803
1156422,306763
1021811,39070
1342555,496
432583,273239
1021811,42222
1244487,214494
560007,391992
1320018,194431
33679,335938
472749,144149
1373757,7943
766526,149965
595595,329311
1373419,40550
692423,230257
788643,262177
1327150,61273
788643,262177
485867,393768
410385,316753
1310055,94401
1175423,324391
80644,104682
683628,394754
3926,323347
1179277,210928
862543,86057
587802,84822
837490,432925
1351788,59586
1351788,432800
76757,383290
1229729,170202
742661,150547
1229806,60403
1229729,117762
46535,303229
1229729,309633
507332,97836
1229729,445106
37093,312728
364187,316753
1065255,338840
66522,304537
197913,380038
664763,244908
889371,148855
529925,344388
180793,368060
367087,179372
707170,90931
1178704,327992
169589,309976
700221,148707
1390774,388318
991652,390093
937266,114137
1237434,255331
302544,214737
615486,47940
561368,286620
999601,379841
898067,441802
896347,283923
537639,210002
1237434,215389
1014730,361415
750424,115258
78513,172971
806282,432478
735740,375450
134269,25756
195018,4382
349829,268335
261344,234051
942554,193409
664571,340960
890832,432357
1057465,416017
556379,364560
1000652,429631
884108,131868
348264,75034
884108,16344
884108,395273
884108,16344
646454,159822
884108,168414
118830,257040
268264,257748
1140795,17478
121951,5730
661468,94442
530559,371008
202187,318406
1114894,161182
819587,452518
669817,363302
1065255,91264
155817,454818
884108,135753
668467,386758
884108,412134
723092,73377
1362813,350555
191638,287356
1161163,311013
657656,306448
1065255,203817
615186,129354
279876,114137
1065255,66046
76757,234255
1253728,461538
886275,130865
1065940,33139
1365958,218794
898067,434491
1225208,292246
686789,161368
1322599,310702
697471,190264
1161163,221900
76757,101666
748290,236914
1127599,408218
1226691,198906
944370,444500
457062,367664
557700,381211
557700,191634
664763,239188
898067,120709
974565,247909
898067,167107
142840,107997
906943,45583
1069711,192463
1185227,8523
1326048,212583
960661,58719
76757,310514
313384,163724
530559,338660
1361549,422679
521081,139332
67712,207825
1344355,322186
1161163,432343
12422,17478
904491,295191
1044586,325045
419876,9877
557700,335459
557700,111530
1291043,90230
411101,64202
872338,215765
717901,374006
430186,90931
638742,389135
33682,305188
38748,257200
872338,199617
373274,375955
1139926,290433
197437,212767
1066883,212438
494589,137697
123324,365731
